id,category,query_to_old_similarity,cross_memory_similarity,time_delta_days,recency_score,update_frequency,query_word_count,old_word_count,new_word_count,word_count_delta,negation_in_new,negation_in_old,negation_delta,temporal_in_new,temporal_in_old,correction_markers,memory_confidence,trust_score,drift_score,slot,old_value,new_value
synthetic_refinement_072,REFINEMENT,0.5797386715376658,0.5797386715376658,10,0.97297464056654,2,7,4,7,3,0,0,0,1,0,0,0.868917015260898,0.9520521506988173,0.18381270334103517,skill,I work with PostgreSQL,"I work with PostgreSQL, Redis, and MongoDB"
synthetic_conflict_056,CONFLICT,0.22028815056182974,0.22028815056182968,31,0.9185751983563217,1,4,3,4,1,1,0,1,0,0,0,0.6910669373007856,0.707380677251059,0.7788517239370032,skill,I use Kubernetes,I've never used Kubernetes
synthetic_conflict_001,CONFLICT,0.22028815056182974,0.22028815056182968,36,0.9060777707110017,1,4,3,4,1,1,0,1,0,0,0,0.6376269412173083,0.6375206248110784,0.7636676555115127,skill,I use Docker,I've never used Docker
synthetic_revision_002,REVISION,0.4112070550676187,0.4112070550676187,138,0.6851741826652171,1,5,4,5,1,0,0,0,1,0,0,0.8261307369138884,0.7557639523443488,0.670528597640627,location,I live in Seattle,I live in San Francisco
synthetic_refinement_046,REFINEMENT,0.5797386715376658,0.5797386715376658,27,0.9286971372499306,2,7,4,7,3,0,0,0,0,0,0,0.8692216196937101,0.9328361919850764,0.1489030883308674,skill,I work with Python,"I work with Python, Docker, and Kubernetes"
synthetic_revision_034,REVISION,0.4112070550676187,0.4112070550676187,143,0.6758522297237245,1,5,4,5,1,0,0,0,1,0,0,0.8342676611059805,0.8455004523250811,0.5841800754280185,location,I live in Seattle,I live in San Francisco
synthetic_temporal_034,TEMPORAL,0.43161341897075145,0.43161341897075145,304,0.4347967004919853,1,5,5,5,0,0,0,0,1,1,0,0.7599978060841035,0.8777612032917806,0.33003380016340833,current_project,Currently working on API redesign,Currently working on database migration
synthetic_refinement_054,REFINEMENT,0.5797386715376658,0.5797386715376658,26,0.9312450015998506,2,7,4,7,3,0,0,0,1,0,0,0.9106150653082228,0.9165888497056477,0.152034166881253,skill,I work with PostgreSQL,"I work with PostgreSQL, Redis, and MongoDB"
synthetic_revision_009,REVISION,0.5031026124151314,0.5031026124151314,151,0.6612001870523703,1,4,4,4,0,0,0,0,0,0,0,0.7062509350903576,0.7627188024068705,0.6148970164188047,employer,I work at Netflix,I work at Spotify
synthetic_revision_026,REVISION,0.5031026124151314,0.5031026124151314,155,0.6539937172342278,1,4,4,4,0,0,0,0,1,0,0,0.710812650399801,0.7606885091647888,0.40363254257046627,employer,I work at Microsoft,I work at Amazon
